cycle,TS1_mean,TS1_max,TS1_std,TS2_mean,TS2_max,TS2_std,TS3_mean,TS3_max,TS3_std,TS4_mean,TS4_max,TS4_std
523,57.66568333333333,57.934,0.19048488455239135,61.00299999999999,61.344,0.17582261862553086,59.27273333333333,59.371,0.05892651748811215,52.971199999999975,53.012,0.015892435040780053
524,57.691250000000004,57.965,0.2017627088387898,61.014316666666666,61.344,0.17990896866373776,59.30818333333334,59.402,0.05443904744763382,52.97011666666664,53.004,0.01750940828614918
525,57.70171666666667,57.945,0.18342874584497335,61.06375,61.375,0.1617118828374946,59.311600000000006,59.41,0.06380723087444207,52.9865333333333,53.066,0.023694000289472526
526,57.70433333333332,57.973,0.19079616123298415,61.06500000000001,61.414,0.1682689533989147,59.33896666666667,59.418,0.06605056272400857,52.98756666666667,53.059,0.0261315879158847
527,57.83973333333334,58.133,0.25309339514627094,61.503800000000005,61.832,0.28039003101309684,59.28080000000003,59.5,0.1009738680743601,52.98199999999998,53.059,0.02123955376338654
528,57.62545,57.934,0.18569972344657804,61.37291666666668,61.805,0.17795984041985421,59.32565000000001,59.406,0.04917413713235633,52.97409999999996,53.016,0.01787688593820063
529,57.77330000000001,58.125,0.25180321210643614,61.632233333333346,61.934,0.24594441749544746,59.18721666666669,59.316,0.06364815671413698,52.95699999999998,53.0,0.031361749345880784
530,57.58321666666668,57.809,0.1795766293792398,61.40766666666665,61.848,0.18428493658763193,59.167083333333366,59.328,0.07094502327636208,52.89291666666665,52.992,0.02215453557011947
531,57.636349999999986,57.812,0.200143408330889,61.390516666666684,61.668,0.15896065941904586,59.080400000000004,59.164,0.06482680968733064,52.87938333333333,52.937,0.03712329054064224
532,57.6549,57.965,0.2472411640895164,61.59135,61.871,0.22928908738363526,59.01411666666666,59.16,0.08331644631157036,52.80744999999999,52.84,0.025907544218965805
533,57.49881666666666,57.703,0.1834361748019967,61.37013333333337,61.777,0.17164907704301116,59.03530000000003,59.164,0.07635539118301925,52.77778333333332,52.84,0.03894284889714712
534,57.50411666666666,57.707,0.18688636007456758,61.19888333333334,61.535,0.17035895221229233,58.99835000000001,59.16,0.09487133570780534,52.7834,52.848,0.03928134072067289
535,57.50903333333334,57.742,0.18587821479254477,61.09725,61.426,0.16014099984235236,59.024816666666666,59.16,0.07027632908297504,52.79143333333332,52.848,0.03952273178417283
536,57.51288333333333,57.738,0.1921326423590927,61.03640000000002,61.359,0.16262051072504516,59.04409999999997,59.133,0.05505642714063027,52.80216666666666,52.832,0.01908337342408186
537,57.50115000000002,57.715,0.18396396340182689,60.99539999999998,61.336,0.17087721828498195,59.079866666666675,59.242,0.06554141313824613,52.80249999999998,52.84,0.01935703787396907
538,57.51353333333335,57.805,0.19588084121425012,60.97056666666667,61.262,0.17539141376532333,59.10118333333336,59.246,0.09094578225918201,52.85711666666665,52.918,0.045948051605347685
539,57.56069999999999,57.805,0.19506307541364734,60.96528333333335,61.273,0.1830405245179853,59.14830000000002,59.355,0.0894090390910585,52.881150000000005,52.926,0.03315593614565752
540,57.55888333333332,57.793,0.1756575145827203,60.97033333333334,61.293,0.1790654332319079,59.21006666666667,59.367,0.09675179964457126,52.95764999999998,53.0,0.039579495204940966
541,57.55515,57.797,0.20118612893183294,60.98021666666667,61.266,0.1718400016241617,59.21681666666666,59.363,0.08351463723664419,52.97156666666665,53.012,0.018655999777112055
542,57.59161666666664,57.805,0.18783224499506712,60.98618333333332,61.289,0.16510094412635107,59.221933333333304,59.352,0.08065218621490021,52.964749999999974,53.004,0.01580026281695172
543,57.58416666666665,57.875,0.18449079409917676,60.99973333333335,61.328,0.16807240839375392,59.23978333333334,59.406,0.08856446310057821,52.97228333333331,53.059,0.022577994136083954
544,57.62843333333334,57.871,0.1942202459961432,61.01236666666668,61.32,0.1679565083602446,59.25961666666667,59.371,0.07909232786865941,52.99529999999999,53.055,0.023535980389211862
545,57.628416666666666,57.891,0.1988777234132985,61.02421666666665,61.348,0.1698873097750359,59.28536666666665,59.406,0.07565576964267784,52.985766666666656,53.078,0.020837032439960088
546,57.654566666666675,57.914,0.17497693471888198,61.05471666666667,61.41,0.17185341523427325,59.28896666666665,59.402,0.0695605983021861,52.984549999999984,53.043,0.020170817147720253
547,57.64866666666667,57.926,0.1961697351064924,61.05623333333333,61.402,0.17178675849866984,59.31913333333331,59.41,0.05004996373681526,52.98868333333335,53.078,0.025315294276263417
548,57.694849999999995,57.969,0.1921840418250259,61.05968333333333,61.414,0.17261709282241794,59.30363333333332,59.406,0.03927001990420753,52.983516666666645,53.039,0.019403382255108192
549,57.722016666666654,57.973,0.18120860641688075,61.091133333333346,61.426,0.1671328981670502,59.34098333333331,59.434,0.04210499051168066,52.99241666666667,53.043,0.016933861039866386
550,57.69656666666664,57.953,0.19464973902873514,61.10354999999998,61.43,0.17262935950385672,59.365383333333355,59.477,0.05283620088815794,53.01358333333333,53.09,0.03900295150355577
551,57.72329999999999,57.957,0.18684891930131065,61.12445,61.43,0.1640646239975503,59.34064999999998,59.492,0.06701930533910032,52.99316666666666,53.066,0.028592500300714307
552,57.74480000000001,57.957,0.1983878071704468,61.14101666666666,61.43,0.1698213908854234,59.38303333333331,59.488,0.06688060869347018,53.03419999999999,53.082,0.03729988412759816
553,57.76568333333334,57.969,0.19222149050621123,61.15758333333333,61.437,0.17301545847136435,59.376200000000004,59.5,0.06820626741916165,53.04498333333333,53.094,0.02073847784377737
554,57.76050000000003,57.965,0.20438643193549347,61.15278333333334,61.441,0.17696510157412793,59.37170000000001,59.492,0.04106641994936528,53.049683333333334,53.098,0.021489841247346937
555,57.76203333333334,58.023,0.19500516869870166,61.15251666666666,61.43,0.17424670720490396,59.38963333333333,59.488,0.05913184540704707,53.01136666666666,53.078,0.027431249448898833
556,57.78898333333334,58.023,0.16488049001837823,61.159449999999985,61.453,0.17450962044288246,59.42316666666665,59.527,0.06578938316972634,53.06041666666668,53.145,0.026134133577624823
557,57.77245000000001,58.039,0.19657046220164803,61.16319999999998,61.504,0.1794107870460264,59.40748333333332,59.539,0.06307152025016259,53.050966666666646,53.09,0.019523099457550454
558,57.89928333333335,58.207,0.25004440905002223,61.621816666666675,61.934,0.2883602085708184,59.33051666666667,59.484,0.06979716172818672,53.00393333333332,53.055,0.02792657847482822
559,57.79338333333333,58.102,0.23284293765501954,61.873616666666656,62.105,0.19830964417231864,59.31965,59.484,0.10302210146289234,52.99474999999999,53.082,0.02796888404238316
560,57.68345000000001,57.957,0.21073828455283436,61.615783333333326,62.039,0.17447500832805102,59.326416666666645,59.477,0.0599820005958469,52.983783333333335,53.027,0.024349915022067577
561,57.821133333333314,58.113,0.23797567648579132,61.824466666666694,62.105,0.2142961254398483,59.216199999999986,59.379,0.08740589128032693,52.97238333333332,53.016,0.015774998097360982
562,57.7399,58.023,0.22910989887543504,61.955866666666665,62.176,0.17910241996175902,59.17449999999999,59.316,0.07995072635109585,52.96414999999998,52.992,0.01532343392058794
563,57.62566666666669,57.898,0.21185977667257072,61.958466666666645,62.172,0.15311892649087358,59.14073333333335,59.324,0.1039556402570004,52.88828333333333,52.992,0.03294633112295321
564,57.56786666666665,57.859,0.2164825484543982,61.94318333333334,62.148,0.14816853570090902,59.021466666666655,59.219,0.09884030377188051,52.819649999999974,52.91,0.032121498688045896
565,57.47405,57.715,0.1877564618942603,61.599033333333324,62.02,0.1787675288706847,58.98296666666668,59.074,0.05584966706019357,52.778266666666646,52.855,0.03974958337556643
566,57.62691666666668,57.957,0.23602501243973126,61.74776666666666,61.945,0.19287955024821793,58.920233333333314,59.07,0.06063963202190003,52.73709999999998,52.816,0.023009725283608524
567,57.4684,57.703,0.19435762947616253,61.79685,61.941,0.14746143707332043,58.96050000000002,59.16,0.09797950321800637,52.737433333333314,52.828,0.02606469569325442
568,57.403699999999986,57.633,0.23184677143261914,61.78045000000001,61.941,0.1517673760749594,58.914400000000015,59.066,0.08414056036362651,52.72298333333334,52.766,0.017855817707086902
569,57.32885,57.621,0.23472636972455366,61.75623333333333,61.934,0.14999495660071308,58.83858333333334,58.977,0.08567702294015025,52.70771666666666,52.75,0.02908030474898378
570,57.28113333333334,57.531,0.2177163032493549,61.71478333333333,61.926,0.14738558810793165,58.77546666666668,58.918,0.10006548138579932,52.64630000000001,52.727,0.027939583729594406
571,57.16335000000001,57.445,0.20130201822727178,61.361666666666665,61.777,0.17157818464574007,58.748516666666674,58.91,0.07202247569786584,52.61434999999996,52.676,0.042579467081554495
572,57.33005000000002,57.613,0.24311902818250744,61.49329999999999,61.723,0.19251126315277725,58.674333333333315,58.816,0.06436118070639342,52.56274999999996,52.609,0.013429823881627757
573,57.177433333333326,57.383,0.18882638126037102,61.27819999999999,61.684,0.17027214507907804,58.705183333333345,58.812,0.055765395887871785,52.5475,52.605,0.032748398848167104
574,57.20856666666669,57.449,0.20763775224701309,61.08368333333332,61.441,0.15630505719251345,58.78114999999999,58.883,0.06214303484430817,52.55963333333331,52.594,0.027941807972434306
575,57.35751666666667,57.676,0.25818226984685905,61.38198333333334,61.672,0.2432303429210962,58.745366666666676,58.883,0.06759048340060604,52.568183333333316,52.594,0.0133460991147949
576,57.25176666666666,57.504,0.22952193253396094,61.52043333333333,61.699,0.16385756181809727,58.797016666666686,58.898,0.07884494366313506,52.620850000000004,52.672,0.04437468548468081
577,57.12823333333334,57.379,0.19470615554124018,61.26053333333332,61.687,0.17611056491149638,58.76166666666667,58.883,0.07272158811887232,52.635149999999975,52.684,0.04066224042782323
578,57.32321666666668,57.605,0.2812049190486808,61.44751666666669,61.684,0.21913245678314977,58.70956666666667,58.871,0.08558084029728048,52.582933333333315,52.672,0.03126316219985563
579,57.24743333333334,57.504,0.2336131357076073,61.550433333333324,61.75,0.1513769978570915,58.705249999999985,58.871,0.09325700319047167,52.56784999999999,52.656,0.02478505905868233
580,57.18781666666668,57.488,0.24205836890056534,61.57994999999998,61.77,0.1462185994104692,58.6526,58.871,0.11573467610978656,52.54453333333331,52.582,0.02821795717880081
581,57.12673333333337,57.371,0.23035925271352678,61.571766666666676,61.742,0.13121199907235911,58.61046666666666,58.773,0.07690285896840318,52.51316666666667,52.578,0.020347961765803498
582,57.039333333333346,57.289,0.2055595642709839,61.26066666666667,61.672,0.16770309384032156,58.603433333333314,58.695,0.050861182516784655,52.510250000000006,52.543,0.01445580641068004
583,57.10705000000001,57.367,0.21548395866207312,61.049600000000005,61.398,0.15292450779631647,58.58144999999998,58.691,0.06964642543785873,52.49663333333332,52.516,0.0100287158321956
584,57.26801666666668,57.609,0.28702999853063693,61.32108333333335,61.602,0.22925992144707946,58.53298333333332,58.687,0.07469565178429223,52.493516666666636,52.516,0.01394965726651042
585,57.146033333333364,57.371,0.2384765181679613,61.454199999999986,61.672,0.17051197085069955,58.66794999999998,58.867,0.06118364271268289,52.489949999999986,52.535,0.015361657087520431
586,57.11283333333334,57.383,0.24830156396339284,61.488150000000005,61.684,0.16446305288031046,58.56901666666667,58.676,0.0795341290492066,52.49378333333332,52.543,0.01614352120313814
587,57.015549999999976,57.301,0.21055716442696795,61.17043333333333,61.613,0.17212927411004172,58.570133333333345,58.715,0.07106060117637658,52.48631666666666,52.504,0.015162947330628819
588,57.18946666666668,57.504,0.24233402264451728,61.37243333333332,61.66,0.21862291401194306,58.53884999999999,58.668,0.08025274165019437,52.377916666666664,52.496,0.05448971032289779
589,57.05143333333333,57.301,0.22279681148759592,61.46275,61.68,0.15798086399887326,58.533616666666646,58.687,0.08996630097283334,52.40293333333333,52.5,0.03701665528328533
590,56.990400000000015,57.277,0.2272424375501389,61.45183333333332,61.668,0.14376560097116053,58.482733333333336,58.637,0.06928346750889798,52.39885,52.43,0.0254464042946223
591,56.91803333333335,57.129,0.21637052077371083,61.07808333333331,61.52,0.18765495668476706,58.45270000000001,58.543,0.03918331537006297,52.35161666666665,52.43,0.03828797734327927
592,57.046500000000016,57.387,0.29528902819016417,61.127399999999994,61.426,0.29476351911895365,58.550599999999996,58.687,0.07196355009567604,52.392616666666676,52.484,0.055164804447378334
593,56.968199999999996,57.289,0.27526657649557246,61.286950000000004,61.492,0.16118926921006424,58.527999999999984,58.648,0.09283245341355395,52.46368333333331,52.5,0.034830578649220456
594,56.89581666666666,57.129,0.19745958536649302,61.05011666666666,61.426,0.16086746747057135,58.524550000000005,58.637,0.056063349458825344,52.417666666666676,52.496,0.04198291285453389
595,57.07845000000001,57.387,0.28038620006419834,61.217483333333334,61.437,0.19998410883195314,58.45836666666666,58.547,0.05354547146234012,52.387833333333326,52.41,0.01793884778593681
596,56.95416666666667,57.207,0.19699773436421208,61.02541666666666,61.426,0.1708497497968599,58.52090000000002,58.621,0.0578957859770324,52.37296666666667,52.41,0.04102829394399412
597,57.118116666666666,57.383,0.24271334083483992,61.236166666666676,61.453,0.19045299848720795,58.48051666666666,58.547,0.052070516615115,52.391333333333336,52.418,0.012406486366203534
598,57.01425000000001,57.277,0.23219407611532786,61.348083333333335,61.535,0.1487896127760822,58.47838333333333,58.676,0.0805849570995387,52.36409999999999,52.418,0.044545805790886135
599,56.90134999999999,57.289,0.3151759704877283,61.33423333333335,61.586,0.1488030625102504,58.41114999999999,58.543,0.08234936427568977,52.34254999999998,52.43,0.03937624897131297
600,56.85905000000001,57.121,0.2716449842305708,61.30533333333332,61.449,0.13532217259370374,58.36203333333333,58.461,0.08867479466589977,52.31828333333331,52.352,0.011223600538132263
601,56.81823333333333,57.117,0.2584712137967822,61.296616666666665,61.43,0.13799792330378796,58.30629999999997,58.473,0.10231992035617897,52.31419999999998,52.332,0.010334736554989055
602,56.76588333333333,57.113,0.26949765519980323,61.26585,61.437,0.14673922736425166,58.241016666666646,58.398,0.09456152004619221,52.239233333333345,52.332,0.028384387369251366
603,56.70081666666666,56.945,0.23481023652119815,61.2111,61.43,0.14433819748852778,58.189266666666676,58.316,0.09451909800143973,52.14906666666665,52.219,0.019927722506442296
604,56.63400000000002,56.953,0.2563296341743039,61.164899999999975,61.383,0.14141281077344967,58.15345000000001,58.305,0.0905784471314555,52.09489999999997,52.172,0.03044177548887748
605,56.58983333333332,56.875,0.24637880210012764,61.13338333333335,61.32,0.12792464567764647,58.11050000000001,58.312,0.09624060596904067,52.08308333333334,52.16,0.01941019447912631
606,56.52881666666666,56.863,0.26784162355902547,61.08769999999999,61.266,0.1308456588530088,58.01954999999999,58.141,0.06578532755891518,52.03878333333332,52.102,0.04354856695249349
607,56.47564999999999,56.773,0.24077986464889287,61.05290000000003,61.184,0.12282517546827898,57.963950000000004,58.062,0.08426902541306378,51.92036666666666,52.02,0.04042149397463216
608,56.46284999999998,56.789,0.24773446863356094,61.01495000000005,61.172,0.14789327633953017,57.97056666666666,58.062,0.07872444253919565,51.89700000000001,51.941,0.02650231841473351
609,56.31048333333332,56.602,0.19048506251028718,60.64058333333333,61.117,0.19632101795374707,57.92045000000003,58.047,0.06276305320375714,51.777716666666684,51.93,0.13170551275628295
610,56.27909999999998,56.441,0.18595987356489357,60.317016666666674,60.68,0.1659841213221114,57.834466666666685,57.953,0.040869144909695794,51.88081666666667,51.922,0.06199767400411854
611,56.27661666666663,56.441,0.19796251071785645,60.12503333333333,60.465,0.16929594653778482,57.823966666666685,57.965,0.0600801630215877,51.579883333333335,51.812,0.1381787213703618
612,56.27059999999997,56.449,0.21172249185979686,60.0099,60.344,0.15986675595950908,57.84948333333332,58.047,0.08583813929828608,51.68758333333335,51.828,0.11738843122433656
613,56.27084999999998,56.437,0.20998642611498064,59.939033333333306,60.324,0.17019529825474775,57.97363333333333,58.059,0.06924898987617085,51.583216666666665,51.914,0.19037715391943275
614,56.30644999999998,56.609,0.22521744107131633,59.89383333333331,60.262,0.16863360811330239,58.00255000000001,58.059,0.05662197722690971,51.69420000000001,51.957,0.18826170029140352
615,56.35581666666665,56.594,0.19309227544404337,59.88496666666666,60.254,0.1719082300182941,58.012883333333335,58.211,0.07973347374947519,51.861600000000024,52.008,0.11215216660669698
616,56.404766666666646,56.602,0.24207803523087948,59.837783333333356,60.215,0.16174159047813141,58.066716666666665,58.223,0.06418460971521019,51.77314999999998,52.086,0.24935896288860662
617,56.4046833333333,56.609,0.2615034427401897,59.710333333333345,60.105,0.16132467175703155,58.253299999999996,58.305,0.04532305882238003,51.720833333333346,52.039,0.15348164652234184
618,56.46478333333332,56.77,0.21833212856009515,59.84181666666667,60.18,0.1620477531278525,58.267816666666675,58.449,0.08221808363636406,52.126749999999994,52.172,0.06069613815096208
619,56.57426666666667,56.84,0.21155380504585267,59.92406666666666,60.301,0.17933850831589965,58.35576666666669,58.465,0.07548450658554512,52.22889999999999,52.316,0.04458649943877002
620,56.622099999999975,56.863,0.22160529119302608,59.99125,60.344,0.1861010865276712,58.39016666666665,58.531,0.07471690450767532,52.30869999999998,52.344,0.027812507855645596
621,56.71016666666667,56.867,0.23551848080832144,59.984533333333346,60.336,0.17419767328678964,58.48065000000002,58.629,0.08578448063982308,52.32051666666664,52.402,0.02029819367989901
622,56.711766666666676,56.996,0.2722383904649338,59.89018333333333,60.324,0.19322424766836513,58.61376666666667,58.719,0.07182614760813838,52.404233333333316,52.488,0.04129446413699485
623,56.77873333333333,57.094,0.23267281652144628,60.08,60.445,0.1849562476893441,58.66406666666666,58.723,0.03422303053806143,52.4751,52.5,0.03157917142352896
624,56.877916666666685,57.215,0.2230040884072032,60.16789999999999,60.559,0.19564865603977313,58.66473333333336,58.867,0.07554387358454823,52.49613333333331,52.562,0.02229651235679753
625,56.9715166666667,57.273,0.22890664899649044,60.24695,60.594,0.19253944566138415,58.68813333333335,58.895,0.09281300074528691,52.50083333333332,52.562,0.018524529470148324
626,57.014383333333356,57.281,0.22101638037819704,60.30503333333334,60.602,0.18773818468468342,58.71670000000003,58.891,0.0816946153029162,52.49641666666664,52.562,0.01698882151584336
627,57.063350000000035,57.289,0.23299238548698367,60.36306666666666,60.691,0.18524028066789597,58.742816666666684,58.891,0.06856260078197642,52.54491666666664,52.574,0.026771659481855788
628,57.07910000000002,57.293,0.2279368556629041,60.40150000000003,60.75,0.18133399281202714,58.771033333333335,58.879,0.06300362288928354,52.55076666666664,52.578,0.012699081331602925
629,57.15010000000002,57.383,0.23895944624381865,60.62966666666667,60.937,0.1846561317845953,58.731766666666665,58.871,0.0804568242287235,52.550966666666646,52.574,0.014061567608762636
630,57.2228,57.52,0.2993321832549975,60.990166666666646,61.281,0.2547671031278531,58.69426666666666,58.867,0.08250112822375273,52.562149999999995,52.645,0.03137084093576303
631,57.08341666666671,57.301,0.20519732476422706,60.86008333333333,61.238,0.18257752397238525,58.71411666666667,58.855,0.0672649937079538,52.528366666666635,52.59,0.035535595268314873
632,57.111100000000015,57.281,0.2144533215379141,60.735533333333315,61.098,0.17195668223413657,58.66138333333332,58.785,0.05638309990415821,52.53955000000003,52.59,0.025095360500380977
633,57.16110000000001,57.367,0.2005986548782991,60.59858333333333,61.031,0.20951989442101226,58.679116666666644,58.773,0.056362654923775624,52.51816666666669,52.578,0.018509884365091177
634,57.12163333333337,57.379,0.25620171916666523,60.42511666666669,60.887,0.18559068245046562,58.82308333333332,58.961,0.07632808125913054,52.55221666666666,52.648,0.03892325855445839
635,57.159150000000025,57.371,0.23609046133252287,60.72606666666668,61.008,0.17596088419976086,58.80308333333337,58.957,0.09161364928035103,52.61251666666664,52.668,0.03755018863689887
636,57.249800000000015,57.516,0.27619268636225647,61.07129999999998,61.348,0.2549135646130449,58.735899999999994,58.879,0.08806655803463462,52.59524999999996,52.66,0.04246658706500001
637,57.08733333333336,57.273,0.20412497556574866,60.94681666666664,61.344,0.17151611987953488,58.77773333333336,58.867,0.04969529755288711,52.568049999999985,52.59,0.012723160517706753
638,57.11810000000003,57.359,0.20835348874253706,60.79018333333331,61.156,0.1715255074836218,58.68023333333333,58.785,0.04694366138929532,52.56291666666666,52.59,0.02214229151299261
639,57.13110000000001,57.348,0.20991101423771202,60.70661666666665,61.035,0.18000424586957223,58.74,58.867,0.08219406552044696,52.55698333333333,52.594,0.031359312766308725
640,57.138716666666674,57.355,0.1930112047038798,60.667183333333334,61.016,0.18705020550251011,58.79885,58.879,0.0676966876990563,52.569533333333325,52.602,0.012551543448431091
641,57.12345000000001,57.355,0.20760763391796788,60.62841666666666,60.937,0.18776087313449003,58.81189999999999,58.895,0.06831599063375361,52.594949999999976,52.672,0.041963432426541596
642,57.17793333333336,57.422,0.2018821494334923,60.63276666666668,60.937,0.19179856724042604,58.8506166666667,58.957,0.0629363659436421,52.627799999999986,52.672,0.04394866034093225
643,57.27211666666666,57.512,0.2721535640578278,61.043866666666666,61.328,0.25908858943446633,58.77813333333335,58.965,0.10203579741836741,52.6557,52.75,0.04921598885852071
644,57.12483333333334,57.332,0.19928857933435967,60.918933333333335,61.328,0.1787251337846125,58.808200000000014,58.895,0.06454608129212379,52.58234999999998,52.672,0.030988146995863722
645,57.16381666666667,57.371,0.20146644517406204,60.799416666666644,61.137,0.17386876910491028,58.77283333333334,58.891,0.0863664181964864,52.59611666666667,52.672,0.04005254670024278
646,57.17576666666668,57.445,0.21849883579309456,60.716966666666636,61.086,0.18452393778537038,58.78203333333332,58.895,0.0849436436637252,52.57591666666666,52.66,0.022084807007645913
647,57.19818333333333,57.434,0.19476456814741633,60.68674999999998,61.02,0.18103325146390492,58.84348333333334,58.91,0.05278722613414925,52.57531666666666,52.668,0.031539854618855
648,57.20543333333333,57.445,0.21057776587338475,60.650983333333336,60.953,0.18654426399484514,58.853949999999976,58.906,0.0426182999605271,52.60006666666665,52.66,0.0449617037295069
649,57.22435000000003,57.449,0.21518512526564956,60.65251666666665,60.953,0.1899092103929943,58.83804999999998,58.977,0.07274996068494476,52.59063333333329,52.656,0.04040975157803957
650,57.220299999999995,57.449,0.2197345316666902,60.64763333333334,60.937,0.18854060091155578,58.88351666666667,58.977,0.04084965890638941,52.618433333333336,52.66,0.03951286710258727
651,57.25186666666666,57.52,0.20737058179040382,60.66373333333334,60.977,0.1879276697017976,58.92601666666667,59.074,0.054186899306909106,52.636149999999994,52.723,0.018693627120365403
652,57.256649999999986,57.516,0.2186700032903072,60.67678333333333,61.008,0.18826496759248412,58.947316666666666,59.082,0.07094984900227967,52.70806666666666,52.75,0.03659807657568251
653,57.29031666666665,57.531,0.22114359869310649,60.67929999999999,61.004,0.19404815932029182,58.98616666666667,59.086,0.07292442493028266,52.71563333333332,52.75,0.02483707361966554
654,57.35341666666668,57.543,0.20953008696755931,60.69873333333333,61.02,0.19347577842241204,58.96273333333331,59.07,0.06548899937812452,52.72034999999998,52.754,0.014974356611627927
655,57.32448333333333,57.539,0.20496990202091456,60.71456666666664,61.07,0.19385468668057218,58.954100000000004,59.074,0.06768313511991773,52.72741666666665,52.766,0.021503087414638654
656,57.42863333333332,57.699,0.26857849066840334,61.160683333333346,61.437,0.2645392215107509,58.962166666666675,59.094,0.07357117311912541,52.719349999999984,52.773,0.014133533870232676
657,57.24421666666669,57.504,0.19671997577789713,61.050783333333335,61.422,0.17003021582585073,58.96838333333334,59.066,0.07211128209683779,52.72318333333331,52.762,0.0172916082974989
658,57.31161666666667,57.539,0.19629958871855407,60.91093333333333,61.207,0.18428964552119423,58.89561666666666,58.992,0.07037914070466969,52.68601666666666,52.738,0.037176396588114786
659,57.31709999999999,57.539,0.20583535464137126,60.83519999999997,61.18,0.18572585957602736,58.91824999999999,59.059,0.06114878354320338,52.68243333333332,52.746,0.04383418937532773
660,57.389566666666674,57.68,0.24061280286791664,61.191349999999986,61.441,0.23556832288268878,58.89160000000001,58.992,0.05884026063153051,52.65044999999999,52.738,0.03313118506375617
661,57.228050000000025,57.449,0.20381775051189366,61.06764999999999,61.43,0.15989072804654583,58.895316666666666,58.973,0.018611543407858325,52.6426,52.668,0.01219502538200688
662,57.258366666666674,57.492,0.2086355159867882,60.91698333333333,61.219,0.1784182376163495,58.80393333333333,58.984,0.08182657698183952,52.612299999999976,52.656,0.03540578330619777
663,57.353350000000006,57.609,0.2638082139146037,61.22351666666665,61.477,0.22331276931213137,58.7135,58.891,0.08330269493270183,52.555183333333325,52.59,0.022160808027447396
664,57.14145000000001,57.437,0.18867175558607627,61.05941666666666,61.441,0.16370139119819951,58.76333333333332,58.898,0.06941612831364556,52.51359999999999,52.578,0.019779462041321378
665,57.14885000000003,57.398,0.21283906747603448,60.858916666666666,61.172,0.18084399978956167,58.742650000000005,58.898,0.0949693661581175,52.51496666666669,52.566,0.019554328201511775
666,57.16290000000001,57.453,0.2338291205712382,60.936783333333324,61.184,0.1576252895981599,58.75581666666667,58.891,0.09157741777494986,52.5457,52.582,0.03055603355215955
667,57.1088666666667,57.359,0.2315171382656902,60.79693333333332,61.152,0.17658990763978022,58.71511666666667,58.891,0.0856320650514265,52.51295000000002,52.539,0.01651955697686474
668,57.138250000000006,57.367,0.21070162251110822,60.72874999999998,61.09,0.18141063308585376,58.75161666666666,58.898,0.07238646087158905,52.51073333333334,52.562,0.01684109850544352
669,57.137783333333346,57.371,0.20461779928762452,60.68165000000001,61.023,0.1910522889646822,58.72091666666667,58.809,0.05808768697866221,52.51451666666669,52.562,0.016695164901055954
670,57.155266666666684,57.359,0.20293447775054638,60.662600000000005,60.988,0.18991212954720033,58.74551666666666,58.906,0.096826332681585,52.507850000000005,52.535,0.012740998816712128
671,57.141833333333345,57.371,0.22068208337086206,60.64653333333334,60.965,0.19468527114874393,58.77991666666665,58.898,0.07730619105311752,52.54031666666665,52.582,0.032278707715015786
672,57.17346666666668,57.449,0.20655581317116756,60.57803333333333,60.953,0.2018835011153685,58.84610000000001,58.973,0.06696943395867806,52.55889999999997,52.602,0.02271913999327181
673,57.125600000000034,57.367,0.265152607161887,60.41904999999999,60.914,0.19282383503066233,58.95121666666667,59.055,0.06859487841400967,52.6371,52.738,0.048274532711094886
674,57.29714999999999,57.594,0.2797682348913777,61.008383333333356,61.305,0.27387273375381027,58.90638333333335,59.047,0.09246072765337746,52.71908333333332,52.746,0.029385394542686953
675,57.09360000000001,57.355,0.22022324574418017,60.89029999999999,61.309,0.18879037787890832,58.89850000000001,58.973,0.040354992550226246,52.68454999999998,52.754,0.04590536507177434
676,57.168450000000014,57.434,0.2014424613983786,60.76349999999998,61.129,0.18372008000382073,58.83488333333334,58.945,0.05116576307194514,52.66128333333332,52.738,0.025461231191466004
677,57.3042666666667,57.605,0.2707909235808785,61.1292,61.422,0.26267456181314663,58.76715000000003,58.898,0.09700669643144338,52.61861666666665,52.668,0.03621222364399856
678,57.12450000000002,57.359,0.20670698986976024,60.99226666666666,61.395,0.17168367311954602,58.71520000000002,58.883,0.0885615365873459,52.513383333333344,52.543,0.012795777463834208
679,57.11660000000003,57.359,0.202729777565765,60.83843333333335,61.172,0.17499640351429446,58.747816666666694,58.898,0.07032237912392951,52.51395000000002,52.578,0.017937202132411702
680,57.15898333333335,57.359,0.20354098339377244,60.74564999999999,61.102,0.18095217319239576,58.722183333333334,58.867,0.06316550540798554,52.52025000000002,52.578,0.01974809581037118
681,57.25735000000002,57.527,0.2597357082412681,61.102933333333326,61.41,0.2592086304973154,58.68035,58.871,0.08672083107519721,52.51251666666668,52.566,0.019460077922977527
682,57.03543333333334,57.273,0.19223047313644084,60.948066666666676,61.344,0.17492476510296592,58.70079999999998,58.867,0.0658392495374987,52.51363333333335,52.582,0.01916738637803797
683,57.07683333333335,57.281,0.20616326972889856,60.773333333333326,61.145,0.17608373072487063,58.625750000000004,58.73,0.04251604881429668,52.51086666666668,52.582,0.01937013835487523
684,57.1118,57.277,0.19770966558164743,60.703566666666646,61.02,0.18304295750939256,58.6349833333333,58.777,0.05006080765705717,52.49958333333332,52.516,0.011786650976546952
685,57.09946666666668,57.277,0.20116318248800014,60.641283333333355,60.969,0.19151033000121712,58.67184999999998,58.801,0.0869967513517753,52.50418333333333,52.574,0.01575284926249826
